,DIVIDENDID,EXDATE,PAYDATE,RECORDDATE,ANNOUNCEDDATE,DIVAMOUNT,TRADINGITEMID,EXCHANGEID,CURRENCYID,DIVFREQTYPEID,DIVIDENDTYPEID,SUPPLEMENTALTYPEID,NETAMOUNT,GROSSAMOUNT,DIVIDENDPAYMENTTYPEID,DIVIDENDPAYMENTTYPENAME,SUPPLEMENTALTYPEID,SUPPLEMENTALTYPENAME
11619,9261804,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.231595,6179398,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11620,9259960,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.142058,209210884,117.0,160.0,1.0,1,1.0,,0.142058,1.0,Cash,1.0,Regular cash dividend
11621,9261707,2023-06-01,2023-06-05,2023-06-02,,0.1383,690527461,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11622,9259982,2023-06-01,2023-06-07,2023-06-02,2023-01-17,0.057104,52508829,117.0,160.0,1.0,1,1.0,,0.057104,1.0,Cash,1.0,Regular cash dividend
11623,9260099,2023-06-01,2023-06-07,2023-06-02,2023-01-30,0.083462,530008840,117.0,160.0,1.0,1,1.0,,0.083462,1.0,Cash,1.0,Regular cash dividend
11624,9259968,2023-06-01,2023-06-07,2023-06-02,2023-03-10,0.1299,1795169613,117.0,160.0,1.0,1,1.0,,0.1299,1.0,Cash,1.0,Regular cash dividend
11625,9259994,2023-06-01,2023-06-08,2023-06-02,2023-05-31,0.411924,37284803,117.0,160.0,3.0,1,1.0,,0.411924,3.0,Spin-off,1.0,Regular cash dividend
11626,9260202,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.129072,588218912,117.0,160.0,1.0,1,1.0,,0.129072,1.0,Cash,1.0,Regular cash dividend
11627,9257490,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.1396,569192632,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11628,9260040,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.164775,576724889,117.0,160.0,1.0,1,1.0,,0.164775,1.0,Cash,1.0,Regular cash dividend
11629,9260096,2023-06-01,2023-06-07,2023-06-02,2023-03-10,0.38727,383269681,117.0,160.0,1.0,1,1.0,,0.38727,1.0,Cash,1.0,Regular cash dividend
11630,9257500,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.3145,81848986,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11631,9260731,2023-06-01,2023-06-07,2023-06-02,,0.28127,530370712,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11632,9260069,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.340268,31091217,117.0,160.0,1.0,1,1.0,,0.340268,1.0,Cash,1.0,Regular cash dividend
11633,9262527,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.275618,1802079941,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11634,9257542,2023-06-01,2023-06-06,2023-06-02,2022-12-26,0.1147,309919517,117.0,160.0,1.0,1,1.0,,0.1147,1.0,Cash,1.0,Regular cash dividend
11635,9262276,2023-06-01,2023-06-07,2023-06-02,,0.0487,39861115,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11636,9261805,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.16507,33493874,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11637,9259990,2023-06-01,2023-06-07,2023-06-02,2023-01-18,0.084692,129842779,117.0,160.0,1.0,1,1.0,,0.084692,1.0,Cash,1.0,Regular cash dividend
11638,9257491,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.2442,543201356,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11639,9260723,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.197052,6179399,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11640,9259957,2023-06-01,2023-06-07,2023-06-02,2023-01-17,0.401799,683063744,117.0,160.0,1.0,1,1.0,,0.401799,1.0,Cash,1.0,Regular cash dividend
11641,9260109,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.299941,557846517,117.0,160.0,1.0,1,1.0,,0.299941,1.0,Cash,1.0,Regular cash dividend
11642,9260157,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.8826,665296347,117.0,160.0,1.0,1,1.0,,0.8826,1.0,Cash,1.0,Regular cash dividend
11643,9259974,2023-06-01,2023-06-07,2023-06-02,2023-01-17,0.082585,36030827,117.0,160.0,1.0,1,1.0,,0.082585,1.0,Cash,1.0,Regular cash dividend
11644,9261710,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.151299,276686325,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11645,9259950,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.106293,664070866,117.0,160.0,1.0,1,1.0,,0.106293,1.0,Cash,1.0,Regular cash dividend
11646,9262906,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.11193,365743598,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11647,9260018,2023-06-01,2023-06-06,2023-06-02,2023-01-31,0.05,62176356,117.0,160.0,1.0,1,1.0,,0.05,1.0,Cash,1.0,Regular cash dividend
11648,9260727,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.481759,31091219,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11649,9259943,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.1085,1829444273,117.0,160.0,1.0,1,1.0,,0.1085,1.0,Cash,1.0,Regular cash dividend
11650,9259989,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.18,59360207,117.0,160.0,1.0,1,1.0,,0.18,1.0,Cash,1.0,Regular cash dividend
11651,9260185,2023-06-01,2023-06-07,2023-06-02,2023-01-13,0.1121,629723039,117.0,160.0,1.0,1,1.0,,0.1121,1.0,Cash,1.0,Regular cash dividend
11652,9260045,2023-06-01,2023-06-06,2023-06-02,2023-05-31,0.36541,668959825,117.0,160.0,1.0,1,1.0,,0.36541,1.0,Cash,1.0,Regular cash dividend
11653,9260008,2023-06-01,2023-06-06,2023-06-02,2023-01-30,0.11,91793827,117.0,160.0,1.0,1,1.0,,0.11,1.0,Cash,1.0,Regular cash dividend
11654,9260189,2023-06-01,2023-06-07,2023-06-02,2023-01-10,0.1667,111311613,117.0,160.0,1.0,1,1.0,,0.1667,1.0,Cash,1.0,Regular cash dividend
11655,9264004,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.269256,33249511,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11656,9261808,2023-06-01,2023-06-07,2023-06-02,,0.175107,217067187,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11657,9259955,2023-06-01,2023-06-06,2023-06-02,2023-02-03,0.34,636811393,117.0,160.0,1.0,1,1.0,,0.34,1.0,Cash,1.0,Regular cash dividend
11658,9260058,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.152663,408379153,117.0,160.0,1.0,1,1.0,,0.152663,1.0,Cash,1.0,Regular cash dividend
11659,9260006,2023-06-01,2023-06-06,2023-06-02,2022-12-29,0.096307,306410320,117.0,160.0,1.0,1,1.0,,0.096307,1.0,Cash,1.0,Regular cash dividend
11660,9259965,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.143949,143773987,117.0,160.0,1.0,1,1.0,,0.143949,1.0,Cash,1.0,Regular cash dividend
11661,9260097,2023-06-01,2023-06-07,2023-06-02,2023-03-10,0.12468,423845640,117.0,160.0,1.0,1,1.0,,0.12468,1.0,Cash,1.0,Regular cash dividend
11662,9260063,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.228597,248432943,117.0,160.0,1.0,1,1.0,,0.228597,1.0,Cash,1.0,Regular cash dividend
11663,9260078,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.31258,8056905,117.0,160.0,1.0,1,1.0,,0.31258,1.0,Cash,1.0,Regular cash dividend
11664,9263406,2023-06-01,2023-06-07,2023-06-02,,0.1736,52806878,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11665,9260203,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.348749,6179386,117.0,160.0,1.0,1,1.0,,0.348749,1.0,Cash,1.0,Regular cash dividend
11666,9260010,2023-06-01,2023-06-06,2023-06-02,2023-01-30,0.41,79688207,117.0,160.0,1.0,1,1.0,,0.41,1.0,Cash,1.0,Regular cash dividend
11667,9262275,2023-06-01,2023-06-07,2023-06-02,,0.0246,41623261,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11668,9260200,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.247984,686286984,117.0,160.0,1.0,1,1.0,,0.247984,1.0,Cash,1.0,Regular cash dividend
11669,9262904,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.055614,530370713,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11670,9263650,2023-06-01,2023-06-07,2023-06-02,,0.078036,701014950,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11671,9260011,2023-06-01,2023-06-06,2023-06-02,2023-02-03,0.34,113635193,117.0,160.0,1.0,1,1.0,,0.34,1.0,Cash,1.0,Regular cash dividend
11672,9260031,2023-06-01,2023-06-05,2023-06-02,2022-12-23,0.055,536366312,117.0,160.0,1.0,1,1.0,,0.055,1.0,Cash,1.0,Regular cash dividend
11673,9260012,2023-06-01,2023-06-06,2023-06-02,2023-02-03,0.31,171997608,106.0,160.0,1.0,1,1.0,,0.31,1.0,Cash,1.0,Regular cash dividend
11674,9261807,2023-06-01,2023-06-07,2023-06-02,,0.242965,134386232,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11675,9260195,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.1285,131754819,117.0,160.0,1.0,1,1.0,,0.1285,1.0,Cash,1.0,Regular cash dividend
11676,9260722,2023-06-01,2023-06-07,2023-06-02,,0.157955,201032159,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11677,9259983,2023-06-01,2023-06-07,2023-06-02,2023-01-17,0.099426,54615849,117.0,160.0,1.0,1,1.0,,0.099426,1.0,Cash,1.0,Regular cash dividend
11678,9264005,2023-06-01,2023-06-07,2023-06-02,,0.081391,303005876,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11679,9259973,2023-06-01,2023-06-07,2023-06-02,2023-01-18,0.078363,37284814,117.0,160.0,1.0,1,1.0,,0.078363,1.0,Cash,1.0,Regular cash dividend
11680,9260168,2023-06-01,2023-06-06,2023-06-02,2023-05-31,0.1317,580661378,117.0,160.0,1.0,1,1.0,,0.1317,1.0,Cash,1.0,Regular cash dividend
11681,9259963,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.153335,182187071,117.0,160.0,1.0,1,1.0,,0.153335,1.0,Cash,1.0,Regular cash dividend
11682,9260077,2023-06-01,2023-06-07,2023-06-02,2022-11-23,0.257741,26337300,117.0,160.0,1.0,1,1.0,,0.257741,1.0,Cash,1.0,Regular cash dividend
11683,9260730,2023-06-01,2023-06-07,2023-06-02,,0.177471,530370714,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11684,9261195,2023-06-01,2023-06-07,2023-06-02,,0.0962,39364561,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11685,9260064,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.292215,117013854,117.0,160.0,1.0,1,1.0,,0.292215,1.0,Cash,1.0,Regular cash dividend
11686,9259993,2023-06-01,2023-06-08,2023-06-02,2023-05-31,0.779414,37284804,117.0,160.0,3.0,1,1.0,,0.779414,3.0,Spin-off,1.0,Regular cash dividend
11687,9260137,2023-06-01,2023-06-06,2023-06-02,2023-02-20,0.0578,530390173,117.0,160.0,1.0,1,1.0,,0.0578,1.0,Cash,1.0,Regular cash dividend
11688,9260062,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.219305,253511356,117.0,160.0,1.0,1,1.0,,0.219305,1.0,Cash,1.0,Regular cash dividend
11689,9257488,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.1952,81838004,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11690,9259959,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.523586,39346185,117.0,160.0,1.0,1,1.0,,0.523586,1.0,Cash,1.0,Regular cash dividend
11691,9260029,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.2284,583838602,117.0,160.0,1.0,1,1.0,,0.2284,1.0,Cash,1.0,Regular cash dividend
11692,9259966,2023-06-01,2023-06-07,2023-06-02,2023-01-18,0.086477,143773986,117.0,160.0,1.0,1,1.0,,0.086477,1.0,Cash,1.0,Regular cash dividend
11693,9262274,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.1307,183593359,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11694,9257506,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.251,81849140,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11695,9264026,2023-06-01,2023-06-06,2023-06-02,,0.16721,576700812,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11696,9262902,2023-06-01,2023-06-07,2023-06-02,,0.185586,252846223,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11697,9259986,2023-06-01,2023-06-07,2023-06-02,2023-01-17,0.139664,58767788,117.0,160.0,1.0,1,1.0,,0.139664,1.0,Cash,1.0,Regular cash dividend
11698,9262903,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.072897,530370715,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11699,9260043,2023-06-01,2023-06-06,2023-06-02,2022-12-30,0.20231,379584097,117.0,160.0,1.0,1,1.0,,0.20231,1.0,Cash,1.0,Regular cash dividend
11700,9260092,2023-06-01,2023-06-06,2023-06-02,2023-05-31,0.28597,714499941,117.0,160.0,1.0,1,1.0,,0.28597,1.0,Cash,1.0,Regular cash dividend
11701,9257484,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.0726,207322200,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11702,9259996,2023-06-01,2023-06-08,2023-06-02,2023-05-31,0.591246,171650960,117.0,160.0,3.0,1,1.0,,0.591246,3.0,Spin-off,1.0,Regular cash dividend
11703,9260177,2023-06-01,2023-06-07,2023-06-02,2023-01-13,0.03832,38019998,117.0,160.0,1.0,1,1.0,,0.03832,1.0,Cash,1.0,Regular cash dividend
11704,9257493,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.129,81838481,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11705,9262901,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.219681,31091218,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11706,9260071,2023-06-01,2023-06-07,2023-06-02,2022-11-24,0.353057,33757859,117.0,160.0,1.0,1,1.0,,0.353057,1.0,Cash,1.0,Regular cash dividend
11707,9260192,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.1125,183593360,117.0,160.0,1.0,1,1.0,,0.1125,1.0,Cash,1.0,Regular cash dividend
11708,9260167,2023-06-01,2023-06-06,2023-06-02,2023-02-10,0.1481,673155479,117.0,160.0,1.0,1,1.0,,0.1481,1.0,Cash,1.0,Regular cash dividend
11709,9260201,2023-06-01,2023-06-06,2023-06-02,2022-12-30,0.18011,587641288,117.0,160.0,1.0,1,1.0,,0.18011,1.0,Cash,1.0,Regular cash dividend
11710,9263404,2023-06-01,2023-06-07,2023-06-02,,0.0558,254077757,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11711,9260009,2023-06-01,2023-06-06,2023-06-02,2023-01-30,0.135,82488217,117.0,160.0,1.0,1,1.0,,0.135,1.0,Cash,1.0,Regular cash dividend
11712,9257539,2023-06-01,2023-06-06,2023-06-02,2022-12-23,0.256218,33733515,117.0,160.0,1.0,1,1.0,,0.256218,1.0,Cash,1.0,Regular cash dividend
11713,9264003,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.273047,6179397,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11714,9257464,2023-06-01,2023-06-06,2023-06-02,2023-05-30,0.186964,33733518,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11715,9261809,2023-06-01,2023-06-07,2023-06-02,,0.133411,286464012,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11716,9262858,2023-06-01,2023-06-07,2023-06-02,,0.193623,569166456,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11717,9261811,2023-06-01,2023-06-07,2023-06-02,2023-05-31,0.120069,248432944,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11718,9260394,2023-05-31,2023-05-31,2023-05-31,,0.0360328,54849502,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11719,9261466,2023-05-31,2023-05-31,2023-05-31,,0.0359,587549267,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11720,9263442,2023-05-31,2023-06-01,2023-05-31,,0.0413,269515510,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11721,9263664,2023-05-31,2023-05-31,2023-05-31,,0.0248206,54849053,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11722,9263662,2023-05-31,2023-05-31,2023-05-31,,0.0267767,54845075,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11723,9260406,2023-05-31,2023-05-31,2023-05-31,,0.0418,274567851,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11724,9257530,2023-05-31,2023-06-02,2023-06-01,2023-05-30,0.1471,1791499571,117.0,160.0,1.0,1,1.0,,0.1471,1.0,Cash,1.0,Regular cash dividend
11725,9261472,2023-05-31,2023-05-31,2023-05-31,,0.0397,587549244,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11726,9257528,2023-05-31,2023-06-02,2023-06-01,2023-05-30,0.1007,1679217580,117.0,160.0,1.0,1,1.0,,0.1007,1.0,Cash,1.0,Regular cash dividend
11727,9261020,2023-05-31,2023-05-31,2023-05-31,,0.019851,54579633,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11728,9257472,2023-05-31,2023-06-01,2023-05-30,2023-05-30,0.1311,327940090,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11729,9260420,2023-05-31,2023-05-31,2023-05-31,,0.073,587549233,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11730,9257529,2023-05-31,2023-06-02,2023-06-01,2023-05-30,0.0701,1791499570,117.0,160.0,1.0,1,1.0,,0.0701,1.0,Cash,1.0,Regular cash dividend
11731,9263420,2023-05-31,2023-06-01,2023-05-31,,0.0311117,54426106,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11732,9262095,2023-05-31,2023-05-31,2023-05-31,,0.0287295,54173442,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11733,9265767,2023-05-31,2023-05-31,2023-05-31,,0.1762344,54843878,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11734,9262103,2023-05-31,2023-05-31,2023-05-31,,0.055,59691714,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11735,9254122,2023-05-26,2023-06-01,2023-05-30,2023-05-25,0.151,272925419,117.0,160.0,1.0,1,1.0,,0.151,1.0,Cash,1.0,Regular cash dividend
11736,9254116,2023-05-26,2023-06-01,2023-05-30,2023-02-08,0.098237,426931745,117.0,160.0,1.0,1,1.0,,0.098237,1.0,Cash,1.0,Regular cash dividend
11737,9254125,2023-05-26,2023-06-01,2023-05-30,2023-05-25,0.247,570843073,117.0,160.0,1.0,1,1.0,,0.247,1.0,Cash,1.0,Regular cash dividend
11738,9254124,2023-05-26,2023-06-01,2023-05-30,2023-05-25,0.142,272925421,117.0,160.0,1.0,1,1.0,,0.142,1.0,Cash,1.0,Regular cash dividend
11739,9254135,2023-05-26,2023-05-31,2023-05-30,2023-01-17,0.1322,1792530424,117.0,160.0,1.0,1,1.0,,0.1322,1.0,Cash,1.0,Regular cash dividend
11740,9254274,2023-05-26,2023-06-01,2023-05-30,,0.116161,1671908736,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11741,9254123,2023-05-26,2023-06-01,2023-05-30,2023-05-25,0.12,272925420,117.0,160.0,1.0,1,1.0,,0.12,1.0,Cash,1.0,Regular cash dividend
11742,9254161,2023-05-26,2023-06-01,2023-05-30,2023-01-27,0.083625,546670679,117.0,160.0,1.0,1,1.0,,0.083625,1.0,Cash,1.0,Regular cash dividend
11743,9254258,2023-05-26,2023-06-01,2023-05-30,,0.223,560654901,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11744,9254168,2023-05-26,2023-06-01,2023-05-30,2023-01-20,0.0371981,1674017890,117.0,160.0,1.0,1,1.0,,0.0371981,1.0,Cash,1.0,Regular cash dividend
11745,9252313,2023-05-25,2023-06-01,2023-05-26,2023-02-20,0.12,539640972,117.0,160.0,1.0,1,1.0,,0.12,1.0,Cash,1.0,Regular cash dividend
11746,9251360,2023-05-24,2023-05-30,2023-05-25,2022-12-09,0.385,27666964,117.0,160.0,1.0,1,1.0,,0.385,1.0,Cash,1.0,Regular cash dividend
11747,9251303,2023-05-24,2023-05-30,2023-05-25,2023-05-23,0.105,234672040,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11748,9251352,2023-05-24,2023-05-30,2023-05-25,2022-12-16,0.16,27666965,117.0,160.0,1.0,1,1.0,,0.16,1.0,Cash,1.0,Regular cash dividend
11749,9251353,2023-05-24,2023-05-30,2023-05-25,2022-12-20,0.115,27666967,117.0,160.0,1.0,1,1.0,,0.115,1.0,Cash,1.0,Regular cash dividend
11750,9251354,2023-05-24,2023-05-30,2023-05-25,2022-12-09,0.095,27666968,117.0,160.0,1.0,1,1.0,,0.095,1.0,Cash,1.0,Regular cash dividend
11751,9251351,2023-05-24,2023-05-30,2023-05-25,2022-12-20,0.165,27666963,117.0,160.0,1.0,1,1.0,,0.165,1.0,Cash,1.0,Regular cash dividend
11752,9251358,2023-05-24,2023-05-30,2023-05-25,2022-12-16,0.219,256507140,117.0,160.0,1.0,1,1.0,,0.219,1.0,Cash,1.0,Regular cash dividend
11753,9251301,2023-05-24,2023-05-30,2023-05-25,,0.23,332077449,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11754,9251355,2023-05-24,2023-05-30,2023-05-25,2022-12-09,0.13,306410417,117.0,160.0,1.0,1,1.0,,0.13,1.0,Cash,1.0,Regular cash dividend
11755,9251304,2023-05-24,2023-05-30,2023-05-25,2023-05-23,0.125,240741182,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11756,9250465,2023-05-23,2023-05-24,2023-05-22,,0.044992,216402434,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11757,9250503,2023-05-23,2023-05-31,2023-05-24,2022-12-21,0.039,579972166,117.0,160.0,1.0,1,1.0,,0.039,1.0,Cash,1.0,Regular cash dividend
11758,9249160,2023-05-23,2023-05-31,2023-05-24,2023-05-22,0.285,207420205,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11759,9249174,2023-05-23,2023-05-31,2023-05-24,2023-05-22,0.125,412887650,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11760,9250471,2023-05-23,2023-05-26,2023-05-24,2023-01-18,0.249308,1758603774,117.0,160.0,1.0,1,1.0,,0.249308,1.0,Cash,1.0,Regular cash dividend
11761,9249172,2023-05-23,2023-05-31,2023-05-24,2023-05-22,0.04,315991957,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11762,9250473,2023-05-23,2023-05-26,2023-05-24,2023-01-18,0.167994,1758603772,117.0,160.0,1.0,1,1.0,,0.167994,1.0,Cash,1.0,Regular cash dividend
11763,9249170,2023-05-23,2023-05-31,2023-05-24,2023-05-22,0.135,275971923,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11764,9250483,2023-05-23,2023-05-31,2023-05-24,2022-12-21,0.1038,225219058,117.0,160.0,1.0,1,1.0,,0.1038,1.0,Cash,1.0,Regular cash dividend
11765,9250497,2023-05-23,2023-05-31,2023-05-24,2022-12-21,0.06,571285487,117.0,160.0,1.0,1,1.0,,0.06,1.0,Cash,1.0,Regular cash dividend
11766,9250292,2023-05-23,2023-05-31,2023-05-24,2023-05-22,0.1275,263962861,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11767,9250487,2023-05-23,2023-05-31,2023-05-24,2022-12-26,0.085,569872468,117.0,160.0,1.0,1,1.0,,0.085,1.0,Cash,1.0,Regular cash dividend
11768,9250498,2023-05-23,2023-05-26,2023-05-24,2023-01-19,0.083668,1758603775,117.0,160.0,1.0,1,1.0,,0.083668,1.0,Cash,1.0,Regular cash dividend
11769,9249168,2023-05-23,2023-05-31,2023-05-24,2023-05-22,0.1525,311141353,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11770,9249161,2023-05-23,2023-05-31,2023-05-24,2023-05-22,0.19,229097696,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11771,9249090,2023-05-22,2023-05-26,2023-05-23,2023-01-02,0.10961,37982827,117.0,160.0,1.0,1,1.0,,0.10961,1.0,Cash,1.0,Regular cash dividend
11772,9249094,2023-05-22,2023-05-26,2023-05-23,2023-01-02,0.05853,38294159,117.0,160.0,1.0,1,1.0,,0.05853,1.0,Cash,1.0,Regular cash dividend
11773,9249072,2023-05-22,2023-05-25,2023-05-23,2023-05-19,0.15,1792287442,117.0,160.0,1.0,1,1.0,,0.15,1.0,Cash,1.0,Regular cash dividend
11774,9249114,2023-05-22,2023-05-31,2023-05-23,2023-01-11,0.284,433831271,117.0,160.0,1.0,1,1.0,,0.284,1.0,Cash,1.0,Regular cash dividend
11775,9249086,2023-05-22,2023-05-26,2023-05-23,2023-01-02,0.11572,262924178,117.0,160.0,1.0,1,1.0,,0.11572,1.0,Cash,1.0,Regular cash dividend
11776,9249132,2023-05-22,2023-05-26,2023-05-23,2023-01-02,0.06554,140526469,117.0,160.0,1.0,1,1.0,,0.06554,1.0,Cash,1.0,Regular cash dividend
11777,9249199,2023-05-22,2023-05-26,2023-05-23,,0.06366,37982789,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
11778,9249202,2023-05-22,2023-05-26,2023-05-23,,0.1489,116573031,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
